callsign,latitude,longitude
FDX1989,40.68058,-74.18204
JJP415,35.77849,140.04462
FDB838,25.63674,41.14219
GEC8396,51.21112,9.34461
BAW918,52.02669,1.82891
GUACA,51.85822,-2.28271
LOG848S,59.15297,-1.45961
HAF209,36.52428,26.32678
UTA399,55.03797,37.77000
GAP2134,12.99846,121.79574
N3600X,47.34849,4.75205
IGO3175,26.29289,75.74033
IZG4143,36.28077,56.65486
KLM27G,52.58907,8.81214
CEB375,13.34724,122.06933
LMU5396,39.49123,15.66262
AUL9335,55.41967,37.90592
CTV935,0.46832,101.44468
KLM1840,49.40878,13.92091
EZD709,13.79535,120.80813
CSN3827,24.24189,114.80998
UPS988,43.34244,-92.44120
NJE900H,45.75671,9.95687
GAP2975,13.60019,120.99412
BTK7055,-4.65916,105.59351
AFR13TP,50.26925,13.40607
EZY57DP,45.97629,6.51173
RDF5,48.63401,10.52881
SPTSC,51.54779,21.54470
CSA505,54.71906,13.34314
SXECI,36.67334,27.17944
MJGVJ,-6.30401,110.06189
SFJ27,35.10025,138.77917
SELVO,57.93330,11.63387
N464TS,46.54115,16.89504
RAM780S,36.76980,-5.88067
UAE384,13.58949,101.16608
N800PZ,37.94789,-110.30013
WON1205,-5.22404,119.41580
CSH849,21.11483,112.30340
UAE946,29.94007,48.41570
JA01EX,35.81391,139.55884
SHJ01,24.80401,55.15246
GBTNT,51.69881,-0.01399
WIF47W,67.25090,14.14027
CSN683,43.86802,125.89516
RYR2VJ,43.63597,11.95535
AXM6114,4.60052,100.12864
FIN18M,59.95875,20.27098
TRV710,42.55331,44.17717
EXS21L,53.46739,-2.39179
ANA1645,34.59204,134.23845
EZY91BU,41.84473,15.30676
CTM1715,46.09738,1.38946
AHO873M,42.28704,10.51742
STL07,51.65799,0.93304
VUAUB,24.27178,74.60425
ABQ402,25.55224,67.43102
BRU972,54.85986,34.94064
AFR64FG,48.30542,-0.60288
SVF604,58.68425,18.27655
SAS078,58.86026,18.24683
N89NB,52.66977,-0.90917
RCH110,64.63353,-19.05877
PGT1881,37.89738,33.13805
CXA8098,23.26076,110.88602
CCA1658,41.72505,122.15149
PRONL,-29.99065,-51.17767
TAP1096,39.02930,-8.38568
AFR43LC,47.39688,2.10501
WON1386,-2.45979,115.65922
THD291,11.14618,100.99049
FDX5924,40.10101,116.58684
CES2443,38.16087,105.76053
KAL693,35.02354,126.31710
EWG3L,49.04865,14.77047
LOT399,52.39676,17.99817
IGO252,15.74382,73.60069
VLG1503,47.30224,3.26864
SAS793,54.52766,11.33498
M4,52.30102,4.75521
CES2474,29.63480,119.43211
CPA078,2.86624,102.28318
GCHJK,52.20472,-0.46342
NJE580F,47.64395,11.21972
HDA381,31.81938,129.90421
CSN6714,40.01453,116.60726
CSN3302,37.90083,115.71864
CHH7730,40.30009,122.71098
THY2KU,40.13920,35.24839
BEL5KR,52.51609,5.74946
BAW548,51.04779,-0.75457
BER49DV,50.84015,12.06417
KLM985,51.66518,1.56912
ROJ05,25.39938,55.35533
SLK588,8.08887,122.71584
EWG51J,51.67596,-0.34752
AUR501,50.85744,-1.44684
RJA177,32.33672,34.73703
CPA2091,32.89569,-97.05911
VLG9433,45.68724,8.64550
HXA2673,28.05284,106.95773
BEL92V,48.91914,15.06486
CXA8007,24.26212,117.56887
THY538,33.53772,10.53000
ANA70,41.81401,141.72983
CSN6518,26.51340,119.55089
AVA5089,33.94580,-118.44498
VIV3709,32.18552,-116.30211
UAL34,34.49107,135.14787
WJA17,53.23512,-7.12738
PHSFT,50.36107,-4.67776
SWR901,49.62807,10.30274
QTR67TN,45.46157,17.38627
IBK104,61.91789,24.86373
CSN8466,12.44829,107.70593
AXM6321,4.16402,100.91488
URSULA9,47.44827,8.56254
TRA99V,46.29474,11.44608
JAL916,26.93303,127.68823
RYR96AW,41.19392,11.09839
WHS3AC,53.39090,7.22553
DMFHD,52.05094,8.88457
VLG8831,48.75877,0.96369
RSD078,55.71891,40.91018
THY687,9.50280,44.09491
SBI232,55.02011,37.35015
GRZZLY35,34.97388,23.22152
WZZ1135,41.29208,2.10304
FDX1215,35.06116,-89.95885
KAL713,35.36078,131.28920
UAL1580,21.92357,-155.47717
AIQ1030,14.91508,100.51907
CUA5605,39.68546,114.32843
AFR7382,48.75124,1.15082
BAW2546,50.46135,-0.25001
UPS1122,40.65225,-73.51703
VR,47.32277,1.68617
MSR681,29.67049,33.59581
DD9608,14.60478,101.19550
RXA179,-34.04416,150.72899
UTA799,55.76009,34.09435
CAL523,24.61780,120.42389
CCA1316,25.03136,113.49312
IAD1426,14.08063,77.35360
AUI471,50.25797,29.97685
RIQ72,45.05228,-1.17374
CSN3062,35.29477,126.36841
GWI54U,47.85869,8.09699
N565RS,6.75494,3.66152
QFA542,-33.95316,151.45074
BEE2932,57.33580,-2.10189
VLG1251,40.96122,1.65344
EA1200,60.96824,-156.71391
UEA2271,36.95334,102.81859
TXLU02,40.53205,-3.58079
WRC3012,37.18048,30.83826
GMPRL,41.07914,2.90520
TAP412L,41.13840,-8.54296
GIA833,0.35774,104.49367
CES5800,37.96417,120.29194
DLH4YY,47.83945,12.46068
ICNTO,45.72378,9.40904
ANE66QW,38.01078,-2.73182
HKY71,50.89156,6.06744
MDT1,60.19930,11.07630
NIA052,29.56879,32.13142
EXS231,53.87109,-1.72383
N700KG,38.74735,12.18553
QTR619,25.26932,51.60975
VOZ470,-28.89590,151.73326
FNY55A2,46.88308,-1.34395
ANA263,35.65277,139.43164
IOS502C,50.04016,-5.99876
FDX1485,35.06501,-89.98332
AZA1621,41.50248,12.73865
MDA7932,22.20821,120.91212
ASA150,60.53293,-149.00388
KLM50V,48.76585,6.13423
KLM63M,54.32271,7.10782
VOZ1426,-17.36054,146.16284
BTK7582,-6.45154,110.97220
RLK159,-37.48270,175.45399
UPS1344,36.10263,-84.85783
SAA074,-25.69858,27.04381
FIN165,60.22714,27.66639
856,17.86131,78.31017
AZU4177,-9.39935,-36.38137
VLG53E,40.25510,2.47803
DLH03U,49.10474,8.33125
PE365,-34.02140,148.72301
CSC8928,28.80405,111.09803
1DZD799,-31.93240,115.96490
DOC12,56.16568,9.29618
PAL425,33.09925,130.74751
GOW268,27.65694,78.88510
CSZ9634,38.16688,120.66547
BAW430,51.75892,-0.04539
CSN3189,24.77245,113.43176
UAE768,-26.08699,28.80973
CEV4580,44.12367,3.17850
TCX36AG,39.55210,2.73146
PGT93E,38.41754,29.18691
AAL246,21.25511,-153.85588
WON1246,0.06303,99.23047
GCHAG,54.58537,-1.75856
FY2078,4.09222,101.90264
BAW62G,51.40585,-0.62689
CAL772,-8.44327,115.56613
TAP952,39.46271,-8.30757
DEKNA,53.89375,-0.46163
QTR8609,24.12268,70.96085
FJA262,-17.79011,177.41541
CHH7827,30.42282,114.05748
AIC780,17.63604,79.90543
CHH7263,22.94096,113.71459
AM773,-41.73827,147.28738
EZY35YB,41.58223,22.60622
UIA8991,23.64025,119.42020
IBE0423,41.94763,-4.11307
EZY14KZ,41.19929,4.53479
NWS180,55.45619,59.20446
CHB6434,37.65843,112.56516
RYR46CX,51.59007,1.33415
CSN6314,33.00390,107.78751
AZA1638,42.44476,14.28422
ICE430,62.88876,-19.54020
ALK868,7.83940,79.69217
CDC8797,31.79695,119.05956
FMY8539,43.27016,-1.18205
DEEDB,53.39756,9.30486
EZY65PY,50.35835,-1.84115
CBJ5218,31.71753,118.15868
VRE5300,5.31212,-2.65185
CTM1734,47.89204,1.50839
RYR75VB,51.91109,1.29196
BEL3629,49.20725,3.26908
MON35QM,49.77278,-2.58070
NAX273,59.52095,9.65594
TCX2961,52.63797,-0.91873
AZA1285,45.17303,9.71071
CCA8255,31.67427,114.70540
MLD152,45.03519,39.18983
FCB640,34.86650,33.60817
TYA106,60.47305,68.42020
ROPER62,31.46013,-95.46461
DLH32J,48.45756,15.07113
IGO417,23.60966,91.38775
SVA1901,23.96516,44.68338
JL695,35.33264,139.76497
JAL239,35.47939,139.51366
DLH2U,51.27818,0.39922
CHH7117,27.00037,106.23204
DLH76E,49.72971,7.67243
DZ6242,32.08653,118.70854
KLM46C,48.58713,11.44142
EWG6BA,41.12290,2.03634
JAL284,35.13162,135.87141
CSN6188,39.71925,115.00751
KLM1385,52.24930,7.65543
FJAUJ,47.55854,3.18165
UTY795,-28.18657,119.74131
NAY104,27.85802,-15.36783
HBLUJ,50.74429,13.06545
FUEL372,58.88203,5.62118
AM316,-37.98821,143.78925
DLH9LP,49.79711,6.61624
TVP7010,49.95428,19.59188
CSN3879,24.00134,115.05849
GHHDR,51.01907,0.28599
BPA2625,40.22137,21.65817
JNA587,34.75529,126.66238
KLM1869,51.76524,6.22465
TUA784,53.65066,29.35369
RYR42ZP,53.91643,-1.93941
WON1928,-9.58603,123.43861
ARG1301,-34.81668,-58.54162
CBOW21,36.52029,35.83783
DLH3FL,45.62054,8.73619
CPA776,-4.18378,105.52354
IBB503,28.47903,-16.33751
FGGPL,43.54902,-1.63257
AFR75HJ,46.86094,3.80473
PHPCT,53.42114,5.66679
PGT24YX,40.45613,30.31159
AFR76VQ,44.00134,4.75197
UAE31,25.28797,55.30808
FDX5084,37.71622,-122.21903
NMA140,29.69190,33.34097
LG536,57.12470,10.09062
P43,65.25646,26.23614
N42045,46.70940,-120.52441
YJJ,-33.04253,135.44714
THY4PD,35.73774,33.00071
8QMAJ,3.83871,73.18272
THD034,14.17548,101.70237
CES5034,35.57038,126.44154
OHCOG,61.50580,22.28940
CAO1032,40.09085,116.59696
CES2415,36.74373,103.91839
MXD1409,5.20340,100.28707
CXA8036,31.45278,116.81704
UPS952,38.46206,-87.05206
GAC277A,45.07489,6.98843
CSA6LM,49.57638,13.51932
KAC742,28.12961,48.57449
611,17.89014,78.50123
KFW,-14.93802,129.15894
SWR185N,47.45540,8.90076
VLG6247,46.91050,7.21133
AIC651,20.06528,82.18564
RYR813,55.25478,-4.71120
JL2237,36.15271,137.39062
SELZU,51.17772,3.07603
AUA73N,48.12350,16.57073
UPS1234,38.61360,-76.06957
AIQ3007,13.88169,100.53926
AZA1763,44.62473,10.28543
ESR223,36.80745,126.78051
DCUBA,48.30938,4.99451
OYMEJ,56.29065,10.61957
XFU,-29.32260,121.25690
IBE09KP,40.97456,-2.62756
EZY64HZ,41.28029,2.06924
SDM5846,34.82298,33.79726
AFL1285,45.25529,39.88439
CCA1357,40.08893,116.59677
THD428,7.25249,100.68928
CJT620,46.30472,-63.01318
SVR141,55.23628,37.81719
ICE520,63.30918,-20.73153
AFR115G,50.88441,3.68740
VTI993,26.61090,76.03441
QFA571,-34.70979,150.46191
MEA311,31.94587,36.21436
ANA627,35.44839,139.92152
VTI998,19.94107,73.21803
UTY852,-34.94126,138.53549
PGT72JP,40.89389,29.29258
WIF74S,61.05978,7.96732
ADR15P,49.17641,9.92354
AUA9017,46.99736,15.44283
CSZ9622,45.07546,124.43906
CAW493,-26.35840,27.03186
BGH5572,53.79405,-4.24386
SGQ322,20.53656,43.68248
CHH7093,35.87483,120.54375
UPS592,42.17720,-92.19546
JAI789,22.93056,75.75750
JLL4079,20.82994,71.78320
YGZ,-32.26992,115.88592
BZE06A,50.58850,-1.61803
ABY218,25.78436,54.71181
SDM6232,53.51175,50.16487
CSC8256,30.63931,104.76175
CRK021,21.86719,114.12278
CCA459,30.95221,105.70341
BCI235,49.80417,-2.35241
RYR4EW,52.39015,13.52139
JAL376,34.18066,133.86717
IAD768,25.69991,86.65834
DLH6CR,50.04129,8.56286
EZY21MU,39.57150,2.79608
YZR7501,30.69859,120.29403
SAS646,54.39685,11.44218
VLG20CG,37.18781,-3.79329
LNI603,-2.93223,104.85120
TGG505,-37.66515,144.84406
DAH1018,40.01381,5.37524
BPA1502,45.59550,8.22085
LBQ925,39.49828,-76.86166
SDM6205,53.85136,38.45113
HOP21ZZ,47.47789,2.18087
FGVPF,43.74175,1.70535
HVN243,19.14512,106.76074
DAL8875,38.41008,-122.11035
MTL171P,49.37400,10.26341
JJA1801,26.22414,127.63947
CUA5209,39.74672,116.05493
CND592,37.75159,20.88483
IGO4114,24.29608,92.46038
AFL2000,55.93633,36.15215
8QMBF,4.42223,73.42277
STK21GL,54.80887,-5.22004
SAS73L,59.89309,7.39058
SKY506,26.59506,127.66300
CFE23H,51.87502,3.35261
CCA1725,29.22508,118.83335
LOG28CN,56.41758,-4.80138
REV71C,53.63559,-2.02991
CES2702,36.14122,120.41370
CES5308,23.66702,114.01021
UPS3020,40.25763,-74.07750
EZY19MA,52.73293,-0.86808
8QMAD,4.00116,73.37698
GMA569,58.31406,-1.77136
ANZ628,-44.51688,169.09996
FJTIR,44.36056,5.23262
BEE5MK,54.66628,-2.74513
RAM946B,35.24263,-6.17100
JAI2765,12.51515,79.60983
GWI2EV,48.73178,9.66318
AXM825,7.23422,99.08751
EXS525,54.19675,-2.11149
AXM315,13.40822,103.81391
LOP60,54.07275,-1.18429
CHH7923,33.94717,-118.41285
HVN246,11.76357,106.97591
AXM5212,3.02875,102.83496
EZY947D,53.03641,-2.39136
ASA20,47.86510,-121.53118
AFL2174,56.11707,35.68626
AFR14TW,48.41321,11.54562
BKP267,11.93512,99.57209
AIQ461,3.54044,100.82390
VLG7726,42.43432,16.85820
SAS1013,62.76338,19.87325
PGT28M,41.19809,29.32544
ECLCX,39.45721,-4.02550
TWB907,33.79669,126.38980
TVS3455,39.91269,14.49467
THD246,10.53488,99.87444
AFR14RQ,53.63209,9.99883
JJP121,35.93577,140.27303
EZY42UG,47.38562,6.68067
A6APF,-37.66896,144.84369
OOKLX,51.28517,3.66368
WIF49Y,67.26792,14.38717
CSN437,61.22993,-148.67534
STK1BH,52.43556,-1.92936
AFL011,59.69060,30.63080
ICE306,63.69800,-19.73947
AXM5644,3.15424,103.37785
RJA101,31.75836,35.77574
N301GA,52.40800,-0.29247
CDG4681,35.92415,120.54491
IAW281,34.12463,44.47966
DWT011,46.46375,8.41791
SBI891,55.45330,37.68620
SAS7950,44.68940,16.75020
D-8784,50.82260,6.19058
AUA795Q,48.11898,16.56022
THY6NF,41.31269,29.06227
BMS4006,39.76516,14.82208
GALA4,47.44624,8.55361
SXS9GJ,36.94867,30.82933
RLH6578,41.75596,121.19593
JAF53B,42.80092,27.47808
DEFXL,51.72445,6.93809
BEE8LZ,53.54619,-3.73260
MGF111,53.39735,-2.16572
ANO338,-12.56332,130.56364
MXD2306,4.25862,102.23649
AXB247,19.14029,72.50191
FWWLS,43.27103,0.54606
DKH1682,25.72401,103.84268
DKH1658,29.76663,112.48231
JJP615,35.78270,140.29066
GSSKY,49.90988,-6.28722
CSN3535,31.15938,121.80332
CSN3825,23.62303,113.84333
ZUJTA,-30.09540,29.93694
EIN603,52.66960,4.10316
JAI702,31.71043,75.70937
EZY54JE,43.44697,6.33244
AHO772M,49.97480,10.59691
DKH1601,30.57445,103.95310
AFL2007,52.28018,21.06766
KLM17M,51.76208,4.59830
AFR48AK,48.70102,0.72313
ETH138,8.97544,38.78935
EZY58FC,38.57845,24.48785
RA23057,43.44701,39.93932
AIC475,27.14117,75.66787
MXD163,23.85458,90.38891
CHH7627,39.50916,116.62000
SDM6551,54.90929,37.76833
RAM221,55.98028,36.79364
AFL2206,55.96170,37.01544
LKE9991,36.93526,102.67022
AMX8656,19.38876,-99.19129
THY9CM,39.74396,33.20248
DRAG182,40.54178,12.51927
SOO096,40.36037,-124.91924
CTM1280,46.54990,0.29033
CTM1101,48.86076,3.73485
AMU181,29.24281,106.89343
CSC8726,24.17839,109.51635
OHY030,41.12183,29.10638
WON1601,-4.01151,128.47200
GHUMM,53.56194,-0.85475
ABY152,26.00180,47.06184
DRU529,55.63113,79.92227
CHP43,36.75229,-119.75938
CXA870,26.15721,118.02400
IDADK,42.13601,12.62623
HVN675,10.81852,106.66642
EVA172,22.97665,120.39062
NH0297,35.65676,137.96967
JAI267,27.67298,85.27615
DFL14,58.33931,14.04521
FDX5191,34.43481,135.22441
WZZ8XL,54.85017,14.56995
WZZ113,51.87724,-0.35374
N,55.34789,74.42081
N4079H,64.81025,-147.85022
HOP11EH,48.79924,0.58708
PHSVU,51.66702,4.13125
HSO41B,53.39337,7.23797
RYR5679,45.71658,13.30572
CHB6251,29.67970,107.58572
FTL5561,53.17159,1.11165
KAL941,37.28508,124.37032
FZA6602,29.33047,120.78844
CCA8279,38.01228,110.34943
FM9350,26.34112,111.06995
NWK1616,-31.39120,115.91186
QFA496,-37.13095,145.45461
RYR83TR,37.46667,15.05255
PGT8390,39.82530,34.66644
JAL219,35.52431,139.80380
IRG2537,26.53780,54.74125
CES2180,42.07596,127.17116
M513,55.26277,13.29583
LNI961,-7.99232,114.25763
ABL8010,33.67845,126.61446
CSA961,49.05207,16.70068
KAL790,34.40774,129.69693
CHB6307,26.27172,119.58194
ICE342,64.00881,-21.48464
CCA1753,29.52969,118.99677
PHMIS,52.73750,6.06649
CMP338,-11.03358,-78.03641
FD584,-35.19397,137.99776
LTG8440,0.95138,-79.82491
ROU1905,55.90370,-3.51679
EZS67VM,36.77495,-4.41010
AAR113,34.43692,135.24969
EZY4542,44.15680,8.30688
GCR6430,38.51067,122.25757
AAY4503,41.82081,-79.06228
JST240,-42.80521,172.87206
CES2216,38.23613,99.35644
LTR212,67.12716,14.10697
PHTEB,52.73556,5.94690
EZS609G,49.88768,0.99130
LGL812,43.24928,26.87064
AZA806,41.80408,12.25809
RLK739,-41.45579,174.41109
AFR77VR,47.57139,2.88417
DLH9WT,50.10748,16.72451
THA320,27.44334,85.89233
N997SD,33.91587,-117.32517
DEOWC,48.91118,7.63371
TOM2MT,50.73589,-3.51804
LTR512,70.02618,20.46884
UAL1724,21.51064,-155.16914
BKP274,9.76838,98.72731
FY2152,2.23707,102.77743
DLH2YE,47.30965,11.88611
EZY19HR,46.50587,6.29702
KLM57C,51.99348,5.75798
CSC8812,36.46674,115.08333
UPS1096,38.76530,-84.25499
SJQ,-18.02926,123.28072
PGT26YU,40.82117,29.60083
WON1175,1.55426,124.92697
EAGLE,-31.92984,115.96100
TFL219,38.86828,25.30035
PIC592,11.25540,106.60352
DLH9KV,46.31113,6.21679
DAL2440,47.44500,-122.41800
UPS1018,40.07314,-74.28503
EWC,-32.12091,116.54967
MR6,60.31865,24.96025
GJAVO,59.66719,16.61304
EZY1730,42.80404,17.36000
JST608,-37.02728,145.85939
SWR2597,36.14919,14.10667
EXS88R,53.35060,-2.27678
CBG8819,31.98944,112.37775
CDD4694,23.04615,113.58622
HVN604,12.91829,102.21574
RYR5RG,51.80100,16.40068
GWI2594,48.69323,9.23965
OAL010,37.25807,25.02107
JAL240,34.88118,135.92245
EZE136P,58.50407,-1.56308
AIC271,24.88264,81.11942
WZZ4866,55.61998,15.90795
8QTMG,4.83472,73.56687
AAF312Q,41.23644,-8.67227
TGW2112,2.51457,103.56911
QFA693,-37.38066,143.82375
LNI251,-1.82643,101.40609
TGG625,-28.16814,153.51285
MS126,50.52053,5.16796
REV73A,53.21088,-2.55544
MMON692,53.20697,-2.39455
RA23036,43.44788,39.94201
JFA73A,45.72067,5.54209
CSN3842,30.66092,112.70814
RSC304,28.19531,-17.02897
TRA5004,60.07254,24.69717
IRM119,40.13631,33.90656
FJZPL,48.64582,3.60467
UPS1332,37.74188,-85.72632
UPS1388,37.70536,-86.61018
RJA705,22.30443,38.86393
CSC8259,33.32842,119.14606
HOP31GT,45.37094,4.57527
EZY19KL,37.54546,15.26655
EZY86WT,39.26193,-8.57310
CWL41,53.03458,-0.47077
MOV5721,54.75247,38.06908
DLH880,50.11285,8.73955
TCAHE,39.39449,32.12469
BAW982G,51.47593,-0.43901
JAF7WP,40.89601,22.82849
VJT801,51.27892,-0.77485
ICE568,63.44444,-21.14625
FGDEU,43.74005,2.02386
CDC8788,44.97688,125.99284
PIC212,14.17172,108.14378
CBG8807,23.69537,107.25397
HVN128,11.53683,106.76462
ANE8958,40.57956,-3.54358
BEI643,49.95776,-1.85340
PHPHS,52.53648,5.99796
KLM1893,52.15631,5.42625
CSN3775,23.97114,114.44660
THY3MP,38.34402,27.14020
TCX62MV,51.15478,-0.17090
UTN4445,50.13075,30.73996
BLKWLF01,34.09833,70.48138
KLM91H,51.51042,4.43542
N899DX,39.68836,-103.07427
AZA1600,45.30459,9.46332
BRK24,47.69958,15.05128
BEE471W,49.91185,1.62923
SVA873,14.45722,120.92854
FXR18H,42.09658,11.49404
DKAGZ,53.54619,7.00204
GUSCO,52.74121,0.43177
SRK60F,47.33161,9.04445
ARG1141,-34.81650,-58.54058
MDA1818,22.13329,113.79723
RYR93TM,53.20358,9.64388
AUA1472,48.23977,16.18774
TAP1941,41.02635,-8.82108
CBJ5588,36.51550,103.61725
S92B7362,22.13010,113.08004
UPS104,43.38689,-90.69514
BER36GA,51.13788,6.89036
CSN3416,24.47018,104.17021
BEL1TX,50.90344,4.48416
RXA344,-33.75636,151.37753
AXM6187,3.52121,112.46874
GIA7646,-4.00610,128.44656
THY2TP,48.11773,16.56125
IBK1DK,40.50031,-3.56136
GBMSA,51.54168,-0.88094
QLK118D,-33.93264,151.17690
AWT224,44.88483,14.12927
IGO203,29.64079,76.15997
ASL74V,49.54415,15.00985
CXA842,31.15560,119.57102
BTK6355,-6.30224,109.30407
VOZ347,-37.67072,144.84526
BPA2451,38.10452,20.57377
ZSDHA,5.25593,-0.90902
SWR51KJ,47.35554,8.25108
SLK352,1.25578,103.95445
RYR7AX,41.78778,12.30837
THY6AX,40.60067,21.31629
CDG4982,35.26807,117.64721
SWR1575,48.03907,15.95074
SAS640,50.24797,8.62471
EIN232,53.42056,-6.24928
NTJ302F,60.49629,18.06408
VLG61ZZ,41.10572,2.30988
OKPEB,49.23808,17.10140
KAL271,41.98095,-87.89315
JBU768,19.07238,-67.84098
JAL822,25.09166,121.26243
FDX1532,35.06280,-89.97409
SAS7819,56.25641,13.22071
KLM47V,52.24371,5.16279
FDB56,28.71533,49.25160
BEL2553,50.71908,5.76859
GLO1841,-13.76395,-39.41918
SBI169,55.64063,38.10668
IRA674,29.12302,48.41918
BTK7041,-6.63205,107.69006
CES2917,31.44776,119.12119
DQA119,1.07419,73.21950
QTR1129,23.59943,58.27243
NKS816,36.07538,-115.16687
SVA804,26.48622,47.39370
DGDON,51.78708,13.22437
2JACK,45.82848,5.72466
IGO064,25.36652,55.28976
BKP906,14.87059,100.18365
TURIA70,39.71416,-1.01455
CES2770,43.03162,89.26077
ANE07ZW,40.53127,1.03495
JJA120,34.78895,126.82863
ANZ711,-36.93677,174.61337
KAL023,37.57729,127.94564
JAI469,29.08777,76.88586
ROJ01A,24.81638,54.94054
QFA457,-34.57516,150.76241
VNL602,11.27104,124.78777
G-DD0A,51.94370,0.80343
FDX1735,39.00472,-87.83002
AFL1643,46.24439,47.41672
JAI118,19.08842,72.84255
VNL304,22.29764,113.90182
SRN011,51.52886,20.18931
N688JC,38.80986,116.34406
EZY82CQ,47.79703,7.96282
HBKOW,46.12224,6.10876
AAR8944,33.51617,126.50000
TQU,-14.62701,127.04987
UAL78,35.76227,140.38649
AXM869,6.66293,100.38190
AIC709,22.58514,88.87909
CSN3768,26.53274,107.91132
FGGNV,44.68796,4.82096
DEAGJ,51.71841,11.84564
LNI756,-0.84483,116.84050
GSBUS,50.07554,-5.68238
AAL751,50.04818,8.58580
UPS808,34.37701,-117.83421
SAS864,60.17696,13.19301
SAS756,54.80343,15.99464
DIAMO12,51.53029,4.26616
CSA3MZ,51.07356,7.72112
AFL1269,55.52550,46.22697
N917CB,70.49368,-152.28409
AFL1370,55.97356,37.42944
TCX92PH,39.86714,4.22472
SXARI,36.28724,22.99310
ASA138,61.19980,-149.13803
JST569,-28.41809,152.51027
WZZ156H,51.81683,-0.45654
ISR341,32.13524,34.27869
NOK8124,14.81271,100.12989
UTY805,-28.20731,120.12572
FC,-33.98746,18.60762
EZY413K,40.25568,1.29333
TD45,-31.92862,115.95671
AAL144,21.32997,-157.91977
N288DX,41.62838,-89.79505
CSN6623,17.49695,109.55103
OAL161,38.63640,21.71494
LNI363,-2.25050,116.05096
QFA455,-34.41545,150.94592
GAF679,51.60301,12.10671
CES5238,23.51996,113.39274
JAL295,35.52525,139.80206
HL8219,35.12916,127.44427
FCB438,34.86912,33.60903
TWB9312,34.43541,134.31784
OHKAM,60.25179,24.27011
TOM8FG,53.86498,-1.65440
CES2622,30.05901,113.65911
G-CKNV,51.87007,-0.54765
OAE403,39.18256,-76.66208
GLO1749,-7.25034,-48.88153
IDX208,-4.94208,105.90962
RYR7MA,53.48987,-6.26310
SWR154,47.47327,8.54058
NAX56MG,59.55231,10.64493
PGT51SE,40.87857,29.53632
KAL1247,37.28234,126.60794
IAD784,26.55931,89.20048
HLE01,40.52439,22.97525
BEL5RS,51.36456,2.55081
IGO257,20.14769,85.49310
TCX13LR,53.34699,-2.27958
FHY773,36.89738,30.80042
IGO994,23.20555,87.33887
AFR60PY,43.43364,5.22299
SAA190,-26.21494,28.21253
ANZ456,-41.30447,174.75732
OAV302,50.63043,-0.43101
TLM627,15.06100,103.33907
ACA869,51.47617,-0.43255
TLM711,7.33738,100.44283
AZA592,41.80688,12.26815
N802DS,28.93593,-81.29883
DLH6HW,49.56175,8.57275
N75EK,47.69030,8.31679
EXS71G,53.86665,-1.66219
JST424,-34.09726,151.33101
DTA231,-8.76407,13.49368
SWR145D,45.80968,18.97717
CHH7161,40.09986,116.57224
HVN513,40.08586,116.59358
OHY223,36.91166,30.79984
ADR511,54.49044,13.37455
JAI351,20.19334,72.87376
ANA320,37.30515,138.48135
IBK3550,55.32398,12.70918
TJS47,59.39766,27.79008
RYR13PH,53.86415,-1.65447
YGN,-32.24147,115.85077
SAA142,-26.11897,28.24286
GFRYA,52.92007,-1.05617
DAL2218,21.32223,-157.92865
CES7653,24.65295,101.43812
BKP142,10.01157,100.15318
CES5864,26.40145,100.67866
N605PC,47.70639,-122.30125
PGT15XV,40.96755,29.46739
WON1848,-8.66481,115.66269
AMU225,29.46473,119.64154
RYR4QJ,49.96959,19.03077
ACA879,47.47480,8.53950
IBE0519,42.30686,-7.15657
CSH9399,31.17873,121.11977
SDM5732,41.29007,2.06498
GLTSK,44.05727,38.11909
THA608,8.14883,98.26651
DAL83,49.00475,1.87028
LGL666,36.67833,-4.50090
WLB4602,29.47426,34.39714
RAM487,32.29962,-8.65235
NTJ31S,63.39633,18.72762
BGH5532,57.01634,-2.60190
PGT48TV,40.92915,29.39361
VNL130,23.60995,120.44436
BBC602,24.18951,90.71543
AIC680,15.30200,73.95334
NLY8QD,39.54148,2.73125
SWR110H,48.02147,11.09422
AXM6266,5.81927,116.34451
SEJ2872,19.61008,74.56231
CES5442,29.69111,107.54215
TC101,-4.35524,35.76395
RYR6PA,42.11174,4.64647
TAP476,39.85200,-7.80883
HBPDU,46.15995,6.26357
DAL68,35.74990,140.38858
CCA1881,40.07126,116.60118
GIA7027,-8.47719,119.24952
CSH9531,31.15337,121.79588
GIA842,-8.74730,115.15440
N5858T,45.44186,5.48140
UAL41,41.81564,12.22738
CSN6768,28.05453,112.04214
GIA609,-1.88751,119.48019
CXA8027,41.38985,113.20469
UBG202,22.59864,88.49070
BRX309A,56.90734,13.92951
SVR79,55.40163,37.92883
RWZ102,54.95310,22.90391
CSC8965,30.81130,104.26372
QFA547,-28.38667,152.79306
K06,49.05233,18.93102
CDG4712,31.39315,117.28240
DLH5XV,50.04081,8.56082
BRW882,52.30017,4.77484
BRW883,52.30021,4.77399
TOM76C,51.85030,0.95930
ISS18Y,42.16498,8.62577
CES2984,33.81234,109.47116
SKP78,-16.37883,144.84245
SRQ6517,9.57053,123.81199
AZI414,40.37993,22.91908
AAL2257,33.94006,-118.40615
SWR219J,47.47601,8.53840
FANG01,52.76134,6.74356
KLM21S,53.11401,3.13486
SHT3P,53.31725,-2.35139
