callsign,latitude,longitude
CES720,34.90086,134.23422
B8292,54.40802,-2.28466
VLG6376,44.74017,7.77518
TBA6012,38.14951,108.87236
JST416,-32.33043,152.09181
AZA2WY,42.54949,10.68765
ABL8821,36.46513,127.70508
EVA228,3.52473,103.53334
N45N,50.70740,0.04654
JJ3719,-13.47878,-48.16724
TOM37W,51.40063,-3.35024
DB01,-26.16278,28.25018
SVA755,17.45197,77.48750
UTY3215,-32.00528,137.25446
IRC556,37.34482,49.97844
SDM6135,45.31153,36.22849
AIQ2003,14.33066,101.18607
THY1004,40.99953,24.46300
FD232,-33.20542,142.44423
OEDLU,46.31432,16.61061
GIA5120,-8.74107,115.35403
NLY61HH,40.20209,3.89825
GIA154,-3.55277,105.28364
BTK6272,-4.49406,109.44073
EWG9HA,49.95735,10.84306
BHL727,70.68012,23.67020
BBC498,23.72642,90.50977
KLM67Q,49.60348,3.02122
EZY75HU,53.43531,-3.00363
CSH9577,36.90605,112.96417
GAG235Q,56.39172,10.69239
LGL8852,48.55701,13.93735
AFR77JX,43.97534,6.79694
DLH5K,46.75136,7.23383
UTA874,54.71964,34.36190
N617MM,40.56859,-105.82511
VLG80EQ,42.57067,1.51222
N253PC,40.02501,-111.56454
NKS972,34.02033,-108.70027
DKADB,53.68034,7.06233
JST821,-30.00855,152.05881
AIQ3207,13.94956,100.45811
PIA785,33.77290,70.40594
RXA4537,-34.35146,138.01471
BTI97T,53.60706,15.00112
DKH1653,34.62546,119.30243
H11,41.30672,2.08859
FEG3066,49.84874,7.78122
BEL79J,37.15187,-4.00907
AFR15FU,47.06036,3.41682
ANO333,-13.60103,130.14296
AZA413,48.98506,8.46085
PGT1872,36.39848,31.41352
CES5463,31.99023,121.10896
IBS3913,39.54076,0.32559
MGL7072,46.88942,106.66315
AUA302M,55.62725,12.64102
KAL927,37.65960,123.03595
QFA718,-32.69890,118.59001
KLM1373,51.75330,8.90720
AIQ178,4.81366,75.11227
GOW538,23.48132,88.34524
NMB9703,-22.90305,14.91262
ZM514,53.32349,-1.38177
ERE,-34.80106,138.63504
GLO1633,-11.80402,-41.20760
STK19L,53.59145,-2.85299
EXY103,-27.62364,26.28651
FIN4VN,61.24242,25.52443
PBD114,43.44844,39.94439
WON1854,-6.88214,108.67482
RYR3116,47.95084,2.47096
IGO201,26.25142,78.72834
CPA701,22.30730,113.93240
OMA812,14.06771,98.72377
CXA8059,37.66937,120.56817
UTA389,55.68901,31.63854
THY3CN,49.39705,15.28581
RSC418,28.28123,-15.35609
EZS84PA,38.63599,-7.39004
FAR96,36.83992,-6.15626
NZM384,-42.53288,173.49460
CBJ5764,22.78020,109.18564
UIA8639,23.51093,119.85880
VLG6245,41.03348,10.47534
N5431M,39.91678,-119.59206
THY7KC,40.97268,28.81235
QLK325,-26.39955,152.67737
SDM6065,45.58896,43.13923
CFG5WP,40.38336,4.18616
SAS4014,59.55902,9.82746
AFL2210,56.19814,34.94871
SDA419,-41.47359,174.00134
UAL1147,21.73175,-153.00430
CXA8677,23.92259,117.16848
KLM1037,51.00496,4.05739
RA67242,55.58263,40.89369
BEL6NT,49.24593,2.44334
TTW321,22.24887,118.58128
DICOW,50.91949,11.79970
AXB544,18.34768,55.58248
BER2DC,48.99814,10.47113
RYR70RR,44.01030,22.21050
ANA1211,31.92833,130.60986
FMY8042,46.62336,-0.28431
WIF65P,61.64810,5.55605
KLM48B,49.76386,5.97038
SWM426,20.92461,106.51069
N4177L,32.86323,-111.93236
LBT356,39.31406,8.93994
EWG8K,48.62954,17.85033
IDPRA,45.11345,10.53502
BKP907,17.88341,99.55521
TGW2771,10.43999,124.11222
LNI316,-4.35836,114.28277
EPA6232,32.79183,107.96155
STL23,51.79870,0.85776
EWG1VC,36.67909,-4.49534
COHO62,46.67331,-119.45415
GIA212,-6.06606,106.87021
CCA409,29.62510,106.71688
RYR1ED,47.70749,1.72348
RYR981D,50.33610,-0.24519
ZUO,-17.71536,122.32616
JLL4714,23.68579,88.07758
AUR2LG,50.74302,-1.02930
SHT6G,52.39873,-0.79102
3110,55.92688,98.34644
FJBWD,46.50136,-0.00041
FY3511,2.18779,102.92165
N925MD,39.99133,-99.52240
CES9731,25.29675,100.33264
VJC5416,15.42955,108.90438
AZA1593,41.15625,11.34576
SJY158,-4.61109,109.02766
BEE1BN,53.81009,-2.45167
ROT212U,44.76611,24.51354
SNJ17,35.35803,138.39282
SAS4609,59.63525,7.91867
HVN385,35.44295,139.13348
RDF25,48.70869,10.76787
SAS2182,58.03542,16.11237
QTR73EE,41.05179,-2.22382
CSZ9674,44.18739,123.39955
BKP712,5.06980,75.47108
BER6GY,53.06274,8.74452
ADN55E,47.29472,12.81610
GMA858,39.26105,-4.48877
KLM85F,50.30370,7.58305
OHY288,40.97557,28.81714
F06,41.29862,2.07200
THY9UH,40.24223,32.27710
CCA419,28.47479,106.88663
ETD23Y,23.15909,40.50025
WIF25J,60.58677,8.71731
VS22J,10.92909,77.32620
CTV947,-6.42323,108.57106
DAL8873,37.58279,-122.06049
SHU5605,46.67611,139.89996
ABY236,26.76102,53.47579
SAS7720,36.80165,27.08910
CQH8526,11.87503,99.98051
AUI079,49.77655,27.36004
FDB658,20.78714,39.09975
BEE4FC,52.74857,-2.21884
VSB02,51.30637,-0.73801
SECPT,59.34274,17.75342
SEAMO,51.12492,2.62527
CSC8895,31.68214,106.13504
DLH1C,48.34426,9.10781
UEA2250,45.65266,121.38162
AAR8974,36.06281,126.96774
OOPJM,49.93298,3.40038
ELY2652,49.43182,30.74413
THY3GW,44.66655,16.10274
N808MT,29.95857,-94.52691
EVA870,21.81401,114.70225
FD851,-23.80120,133.89832
QFA688,-35.72044,140.81458
RJA6081,31.47724,36.11631
PIC164,16.30267,108.29020
40,62.47765,25.29836
TAP574R,40.10196,-7.47763
CTV9843,-6.49269,107.98074
FGBTM,42.53194,-0.23116
AFR66TV,48.18342,5.34713
KKK1CF,41.52408,28.36395
VLG3970,39.56908,0.78656
00000000,21.31821,-157.90120
VOZ970,-29.88890,152.11211
QJE1938,-22.14775,133.52988
SVA1700,20.66908,40.53960
BEE739J,51.25841,-0.87277
AEG550,46.23694,20.69259
SBI033,55.55045,39.99414
KY8280,25.23257,103.01356
FDX1186,32.99563,-97.31676
TUG554,-37.67138,144.84735
CUA5955,37.47739,116.93234
ESR614,34.89458,133.44995
AEA4004,39.71435,2.37974
SAS073,61.40622,15.83862
SBI062,55.60638,43.79716
IAD1825,27.79999,76.89626
SEJ1096,18.65525,78.10557
GCR7809,37.33792,116.98469
AAR751,34.71349,126.58178
MSC3392,46.67057,15.93697
ANA1114,41.56512,141.67738
N6286M,46.00040,-122.93822
SVA758,22.48654,39.85600
BEL3AD,49.47474,2.91999
CSN6796,21.10176,111.67028
CHH7698,22.05223,108.72411
DLH55U,49.75891,7.39691
JAI2658,27.74199,78.41232
KLM1555,50.85432,5.20660
BEE2901,57.12562,-1.82008
QLK286D,-39.65226,146.21460
UIA8789,25.48430,121.03033
AFR67LJ,47.71600,2.68932
LNI994,-4.38285,121.38737
THY3920,40.97606,28.81833
JLL4687,24.23575,92.65152
AUA512D,45.77046,9.79532
CSC8733,29.21693,105.02493
CAW102,-32.58326,20.75284
APJ526,33.21623,131.74216
UPS1114,38.63380,-83.51031
MXD1324,3.21867,101.83805
KAC117,29.55732,48.86913
QJE1793,-20.32004,147.71658
VRE707,14.74396,-17.49181
VJC813,10.81118,106.65868
RSC606,28.40338,-16.16897
MDF032,39.35947,23.52747
JTR1,53.67909,-3.12917
TRA17J,43.72151,17.98226
MAS2641,5.51665,113.49538
ANE05XG,30.68891,-15.52132
QTR094,47.43869,9.20260
SX,52.31504,4.76355
VLG39VW,40.47810,2.41125
JJA1383,34.52705,134.14021
IBE05BR,41.91637,-6.83450
MWANG,30.78680,114.38432
JAI536,19.62078,71.11533
17M171C,26.34645,-98.76273
BEL1UD,50.46430,5.28940
UTA715,55.87270,34.55904
EWG9221,55.38263,10.73130
FHDPL,48.51741,6.44151
UIA2596,24.96103,121.24522
GIA537,-4.30850,112.13968
CDC8674,37.87877,119.60511
CAL762,-4.13187,108.46899
UPS782,37.28569,-88.24332
ANZ6,-36.42828,175.72809
BIO06,52.46617,-1.38130
KLM1142,57.87505,9.68333
CES5008,25.82332,121.82978
CES2185,35.85765,104.05295
ANE15PW,42.44540,4.75737
EXS97V,53.41371,-1.44729
QLK175,-32.15964,151.59276
JAI533,22.92884,58.88947
PGT5530,49.02309,8.89806
RYR443,53.64154,-4.91776
RSC415,28.70746,-15.31666
ANA962,39.72512,117.66071
ENT5551,50.44159,18.38837
IGO496,21.82951,76.27213
NAK351A,46.10101,4.08554
TYW846S,41.06286,1.67944
RYR3746,44.24048,9.24970
FDX1434,35.05956,-89.95773
JAL127,35.16563,139.31802
SH895,-40.99087,145.67390
UBA8028,21.41212,114.01486
MON11AJ,51.06230,-0.73289
KLM74R,59.05087,15.88586
CLX605,41.96737,-87.93064
JMP352,49.90425,8.92404
GLO2025,-15.51237,-38.92827
BAW117,51.47642,-0.43491
RYR8GY,52.74930,-1.09779
EZY12BA,55.39749,-4.05329
QTR92CE,46.95177,20.66570
CES5429,32.24040,119.83842
AIQ3556,14.31919,100.25559
DAL1382,23.04595,-155.86572
MDG317,-18.77428,47.32660
KNE143,25.81879,44.88591
PGT64M,41.24222,36.67401
WON1882,-8.43513,116.94024
VTTRE,22.63798,88.43649
WZZ1CE,52.12294,1.58394
CES9713,27.98764,108.19577
SLK515,16.35649,96.16083
SID9983,-18.01698,-41.98127
CSN3939,34.13797,111.29549
BMS5162,36.78548,26.84918
DLH96N,45.63009,10.28357
MOZ101A,48.06408,13.81208
HL1222,33.38200,126.73537
NAX183,60.09871,8.80407
CLX810,40.37657,56.11388
AZA8021,40.99187,12.08246
CSZ9369,32.34226,114.58897
UJX,-26.84642,149.79050
4XCBD,31.22612,34.96885
THY2UE,40.97541,28.82003
SAS1136,58.90278,17.54621
ADO107,39.36754,141.31308
FDX1989,40.68057,-74.18204
JJP415,35.77842,140.04675
FDB838,25.63655,41.13597
GEC8396,51.19825,9.33418
BAW918,52.02576,1.82208
GUACA,51.85762,-2.28508
LOG848S,59.15297,-1.45961
HAF209,36.52812,26.31808
UTA399,55.04374,37.76609
GAP2134,12.99312,121.79950
N3600X,47.35686,4.74987
IGO3175,26.29699,75.74239
IZG4143,36.27892,56.67011
KLM27G,52.58907,8.81214
CEB375,13.35286,122.06659
LMU5396,39.50516,15.64325
AUL9335,55.41967,37.90592
CTV935,0.46328,101.44458
KLM1840,49.40203,13.93702
EZD709,13.80103,120.80789
CSN3827,24.24189,114.80998
UPS988,43.33754,-92.42466
NJE900H,45.75906,9.94636
GAP2975,13.60587,120.99191
BTK7055,-4.66965,105.59910
AFR13TP,50.27027,13.42054
EZY57DP,45.97975,6.51020
RDF5,48.63168,10.52591
SPTSC,51.54621,21.53578
CSA505,54.72481,13.34148
SXECI,36.67716,27.16899
MJGVJ,-6.30400,110.06821
SFJ27,35.10155,138.78625
SELVO,57.93330,11.63387
N464TS,46.54372,16.89448
RAM780S,36.75687,-5.88301
UAE384,13.58647,101.16074
N800PZ,37.95105,-110.29088
WON1205,-5.22491,119.41310
CSH849,21.11483,112.30340
UAE946,29.94406,48.41072
JA01EX,35.81391,139.55884
SHJ01,24.80401,55.15246
GBTNT,51.69998,-0.01668
WIF47W,67.24920,14.12103
CSN683,43.86802,125.89516
RYR2VJ,43.64519,11.96071
AXM6114,4.59695,100.13470
FIN18M,59.95875,20.27098
TRV710,42.54607,44.17634
EXS21L,53.47495,-2.38607
ANA1645,34.59334,134.24794
EZY91BU,41.83743,15.32018
CTM1715,46.09738,1.38946
AHO873M,42.28704,10.51742
STL07,51.65799,0.93304
VUAUB,24.27178,74.60425
ABQ402,25.54884,67.42874
BRU972,54.86088,34.95383
AFR64FG,48.30958,-0.58876
SVF604,58.68257,18.26531
SAS078,58.85590,18.24706
N89NB,52.67541,-0.91214
RCH110,64.60035,-18.99870
PGT1881,37.90366,33.13710
CXA8098,23.25964,110.87977
CCA1658,41.72505,122.15149
PRONL,-29.99065,-51.17767
TAP1096,39.02843,-8.38902
AFR43LC,47.39688,2.10501
WON1386,-2.46233,115.65653
THD291,11.15261,100.98941
FDX5924,40.10101,116.58684
CES2443,38.16087,105.76053
KAL693,35.02354,126.31710
EWG3L,49.04316,14.78319
LOT399,52.39211,18.00609
IGO252,15.73883,73.60353
VLG1503,47.30964,3.26407
SAS793,54.53334,11.33947
M4,52.30102,4.75521
CES2474,29.63446,119.43851
CPA078,2.86020,102.29366
GCHJK,52.20472,-0.46342
NJE580F,47.64258,11.23112
HDA381,31.82520,129.91052
CSN6714,40.01692,116.60693
CSN3302,37.90083,115.71864
CHH7730,40.31075,122.71860
THY2KU,40.13882,35.26093
BEL5KR,52.51373,5.74181
BAW548,51.05484,-0.76028
BER49DV,50.84578,12.06732
KLM985,51.66749,1.57708
ROJ05,25.39769,55.34734
SLK588,8.09637,122.72008
EWG51J,51.67224,-0.35950
AUR501,50.85416,-1.44960
RJA177,32.32416,34.74245
CPA2091,32.89569,-97.05911
VLG9433,45.68711,8.65112
HXA2673,28.05284,106.95773
BEL92V,48.91589,15.07247
CXA8007,24.27136,117.58004
THY538,33.53215,10.52606
ANA70,41.81937,141.73137
CSN6518,26.50076,119.55079
AVA5089,33.94633,-118.43895
VIV3709,32.19086,-116.31187
UAL34,34.49670,135.15169
WJA17,53.23512,-7.12738
PHSFT,50.36107,-4.67776
SWR901,49.62807,10.30274
QTR67TN,45.46417,17.37808
IBK104,61.91281,24.86324
CSN8466,12.44550,107.70063
AXM6321,4.16402,100.91488
URSULA9,47.44827,8.56254
TRA99V,46.28796,11.44679
JAL916,26.92060,127.68712
RYR96AW,41.20848,11.15082
WHS3AC,53.39095,7.22555
DMFHD,52.05061,8.88245
VLG8831,48.76435,0.98067
RSD078,55.71669,40.89715
THY687,9.48798,44.09866
SBI232,55.01340,37.34966
GRZZLY35,34.97388,23.22152
WZZ1135,41.29226,2.10318
FDX1215,35.06116,-89.95885
KAL713,35.35931,131.27483
UAL1580,21.89236,-155.52180
AIQ1030,14.91045,100.51652
CUA5605,39.69090,114.33072
AFR7382,48.75099,1.15479
BAW2546,50.47060,-0.25637
UPS1122,40.64850,-73.52277
VR,47.32277,1.68617
MSR681,29.67254,33.58461
DD9608,14.60478,101.19550
RXA179,-34.04507,150.72491
UTA799,55.76349,34.12146
CAL523,24.62292,120.42777
CCA1316,25.03136,113.49312
IAD1426,14.07539,77.35628
AUI471,50.25952,29.98610
RIQ72,45.05228,-1.17374
CSN3062,35.29477,126.36841
GWI54U,47.86620,8.10441
N565RS,6.75385,3.66560
QFA542,-33.96112,151.44788
BEE2932,57.33863,-2.10818
VLG1251,40.96417,1.65784
EA1200,60.96824,-156.71391
UEA2271,36.95334,102.81859
TXLU02,40.53205,-3.58079
WRC3012,37.17155,30.83740
GMPRL,41.07914,2.90520
TAP412L,41.13840,-8.54296
GIA833,0.36246,104.49092
CES5800,37.96721,120.29689
DLH4YY,47.84395,12.45170
ICNTO,45.72378,9.40904
ANE66QW,38.01078,-2.73182
HKY71,50.89156,6.06744
MDT1,60.19930,11.07630
NIA052,29.56599,32.13823
EXS231,53.86992,-1.72041
N700KG,38.74735,12.18553
QTR619,25.26932,51.60975
VOZ470,-28.88864,151.74390
FNY55A2,46.88954,-1.35384
ANA263,35.65380,139.44139
IOS502C,50.03923,-6.00128
FDX1485,35.06501,-89.98331
AZA1621,41.50360,12.73162
MDA7932,22.20821,120.91212
ASA150,60.53293,-149.00388
KLM50V,48.76585,6.13423
KLM63M,54.31404,7.09844
VOZ1426,-17.35444,146.16045
BTK7582,-6.45575,110.98827
RLK159,-37.48023,175.45064
UPS1344,36.10263,-84.85783
SAA074,-25.69858,27.04381
FIN165,60.22714,27.66639
856,17.86131,78.31017
AZU4177,-9.39015,-36.37392
VLG53E,40.25772,2.47710
DLH03U,49.11163,8.33414
PE365,-34.02461,148.72427
CSC8928,28.80153,111.10252
1DZD799,-31.93240,115.96490
DOC12,56.16568,9.29618
PAL425,33.10849,130.74571
GOW268,27.65906,78.87587
CSZ9634,38.16980,120.66734
BAW430,51.75790,-0.05180
CSN3189,24.77245,113.43176
UAE768,-26.09551,28.79770
CEV4580,44.12181,3.18425
TCX36AG,39.55210,2.73146
PGT93E,38.41154,29.18606
AAL246,21.25026,-153.86432
WON1246,0.06303,99.23047
GCHAG,54.58537,-1.75856
FY2078,4.08998,101.90280
BAW62G,51.41280,-0.63423
CAL772,-8.47916,115.57371
TAP952,39.45918,-8.31205
DEKNA,53.89375,-0.46163
QTR8609,24.12268,70.96085
FJA262,-17.79011,177.41541
CHH7827,30.41730,114.05424
AIC780,17.63404,79.89876
CHH7263,22.93820,113.71847
AM773,-41.74283,147.28777
EZY35YB,41.58223,22.60622
UIA8991,23.63622,119.42449
IBE0423,41.95488,-4.11099
EZY14KZ,41.19352,4.53342
NWS180,55.45395,59.22472
CHB6434,37.66379,112.55941
RYR46CX,51.59436,1.33316
CSN6314,33.00390,107.78751
AZA1638,42.43689,14.29964
ICE430,62.89347,-19.55239
ALK868,7.83362,79.69263
CDC8797,31.79695,119.05956
FMY8539,43.26897,-1.18161
DEEDB,53.40044,9.29772
EZY65PY,50.36892,-1.83368
CBJ5218,31.71906,118.14280
VRE5300,5.31006,-2.66158
CTM1734,47.89204,1.50839
RYR75VB,51.90829,1.27609
BEL3629,49.21358,3.27456
MON35QM,49.77491,-2.57919
NAX273,59.51936,9.64675
TCX2961,52.62488,-0.90323
AZA1285,45.17806,9.70488
CCA8255,31.66718,114.70669
MLD152,45.03475,39.18904
FCB640,34.86650,33.60817
TYA106,60.47397,68.43090
ROPER62,31.44997,-95.45461
DLH32J,48.45576,15.06059
IGO417,23.61823,91.39734
SVA1901,23.96840,44.69046
JL695,35.33906,139.77116
JAL239,35.47760,139.52562
DLH2U,51.27905,0.38222
CHH7117,26.99522,106.23743
DLH76E,49.73058,7.69144
DZ6242,32.09386,118.70851
KLM46C,48.58324,11.44332
EWG6BA,41.12601,2.03347
JAL284,35.13479,135.85596
CSN6188,39.71892,115.01390
KLM1385,52.24878,7.64473
FJAUJ,47.55688,3.19719
UTY795,-28.18350,119.74522
NAY104,27.85802,-15.36783
HBLUJ,50.74563,13.06851
FUEL372,58.88203,5.62119
AM316,-37.98751,143.79343
DLH9LP,49.79711,6.61624
TVP7010,49.95633,19.58261
CSN3879,24.00134,115.05849
GHHDR,51.01907,0.28599
BPA2625,40.21852,21.66919
JNA587,34.76097,126.66298
KLM1869,51.76794,6.21945
TUA784,53.65066,29.35369
RYR42ZP,53.91302,-1.93061
WON1928,-9.58185,123.43822
ARG1301,-34.81669,-58.54163
CBOW21,36.52390,35.85456
DLH3FL,45.61966,8.73645
CPA776,-4.18682,105.52557
IBB503,28.47903,-16.33751
FGGPL,43.54902,-1.63257
AFR75HJ,46.86094,3.80473
PHPCT,53.42114,5.66679
PGT24YX,40.45860,30.30354
AFR76VQ,44.00134,4.75197
UAE31,25.28499,55.31342
FDX5084,37.71623,-122.21903
NMA140,29.69330,33.33289
LG536,57.12470,10.09062
P43,65.25646,26.23614
N42045,46.71275,-120.52373
YJJ,-33.04253,135.44714
THY4PD,35.73331,33.00407
8QMAJ,3.84013,73.18403
THD034,14.16985,101.70016
CES5034,35.59552,126.44638
OHCOG,61.50350,22.28190
CAO1032,40.09085,116.59696
CES2415,36.74373,103.91839
MXD1409,5.20908,100.28488
CXA8036,31.45278,116.81704
UPS952,38.46099,-87.04456
GAC277A,45.07489,6.98843
CSA6LM,49.57638,13.51932
KAC742,28.12395,48.57758
611,17.89014,78.50123
KFW,-14.94058,129.15773
SWR185N,47.45673,8.89124
VLG6247,46.91413,7.21802
AIC651,20.06528,82.18564
RYR813,55.25478,-4.71120
JL2237,36.15271,137.39062
SELZU,51.17847,3.08046
AUA73N,48.12349,16.57073
UPS1234,38.61690,-76.06581
AIQ3007,13.88104,100.54220
AZA1763,44.62907,10.28104
ESR223,36.82068,126.77381
DCUBA,48.30938,4.99451
OYMEJ,56.29065,10.61957
XFU,-29.32036,121.26059
IBE09KP,40.97137,-2.64415
EZY64HZ,41.28150,2.07230
SDM5846,34.82121,33.79271
AFL1285,45.24556,39.87407
CCA1357,40.08893,116.59677
THD428,7.24141,100.69067
CJT620,46.30262,-63.02623
SVR141,55.24159,37.81898
ICE520,63.31622,-20.75127
AFR115G,50.88099,3.68271
VTI993,26.61942,76.03912
QFA571,-34.70979,150.46191
MEA311,31.94293,36.20901
ANA627,35.45288,139.92667
VTI998,19.93900,73.21873
UTY852,-34.94126,138.53549
PGT72JP,40.89399,29.29256
WIF74S,61.06445,7.95895
ADR15P,49.17902,9.91974
AUA9017,46.99736,15.44283
CSZ9622,45.11019,124.49394
CAW493,-26.35172,27.04145
BGH5572,53.79637,-4.26165
SGQ322,20.53120,43.67953
CHH7093,35.88582,120.53703
UPS592,42.17885,-92.17892
JAI789,22.92201,75.75143
JLL4079,20.81813,71.79134
YGZ,-32.26712,115.88549
BZE06A,50.59432,-1.61328
ABY218,25.78702,54.70352
SDM6232,53.51175,50.16487
CSC8256,30.64000,104.76714
CRK021,21.86742,114.11933
CCA459,30.95142,105.68875
BCI235,49.80836,-2.34903
RYR4EW,52.39015,13.52139
JAL376,34.17865,133.85765
IAD768,25.70032,86.66489
DLH6CR,50.04137,8.56316
EZY21MU,39.57005,2.79304
YZR7501,30.70367,120.29749
SAS646,54.39226,11.43572
VLG20CG,37.18781,-3.79329
LNI603,-2.92814,104.84712
TGG505,-37.66521,144.84361
DAH1018,40.00452,5.37543
BPA1502,45.59396,8.22704
LBQ925,39.49791,-76.86202
SDM6205,53.86406,38.44577
HOP21ZZ,47.47789,2.18087
FGVPF,43.74067,1.70343
HVN243,19.15260,106.75719
DAL8875,38.40541,-122.11053
MTL171P,49.37400,10.26341
JJA1801,26.22004,127.64191
CUA5209,39.74094,116.06429
CND592,37.75159,20.88483
IGO4114,24.29755,92.46475
AFL2000,55.93703,36.16142
8QMBF,4.41920,73.42414
STK21GL,54.81479,-5.21626
SAS73L,59.89073,7.37970
SKY506,26.58505,127.66219
CFE23H,51.87577,3.36098
CCA1725,29.23038,118.84019
LOG28CN,56.41758,-4.80138
REV71C,53.63205,-2.02861
CES2702,36.14474,120.41261
CES5308,23.66539,114.00632
UPS3020,40.25344,-74.08537
EZY19MA,52.73293,-0.86808
8QMAD,4.00014,73.37513
GMA569,58.31054,-1.77252
ANZ628,-44.52209,169.09573
FJTIR,44.36056,5.23262
BEE5MK,54.66628,-2.74513
RAM946B,35.23166,-6.18028
JAI2765,12.51942,79.61446
GWI2EV,48.72972,9.65554
AXM825,7.24120,99.08224
EXS525,54.20206,-2.10938
AXM315,13.40822,103.81391
LOP60,54.07275,-1.18429
CHH7923,33.94742,-118.41289
HVN246,11.75830,106.97306
AXM5212,3.02779,102.82365
EZY947D,53.04062,-2.39235
ASA20,47.86454,-121.55048
AFL2174,56.11588,35.69656
AFR14TW,48.40842,11.55436
BKP267,11.93512,99.57209
AIQ461,3.53270,100.82782
VLG7726,42.43628,16.86900
SAS1013,62.76888,19.87691
PGT28M,41.19415,29.32812
ECLCX,39.46178,-4.02077
TWB907,33.79976,126.39283
TVS3455,39.90628,14.48547
THD246,10.52092,99.87188
AFR14RQ,53.63209,9.99883
JJP121,35.93243,140.27618
EZY42UG,47.38948,6.69054
A6APF,-37.66896,144.84369
OOKLX,51.28517,3.66368
WIF49Y,67.26792,14.38717
CSN437,61.23165,-148.68683
STK1BH,52.43939,-1.92581
AFL011,59.69268,30.61056
ICE306,63.69817,-19.75518
AXM5644,3.14865,103.36581
RJA101,31.75575,35.78604
N301GA,52.40800,-0.29247
CDG4681,35.92708,120.54330
IAW281,34.11897,44.47655
DWT011,46.46500,8.40886
SBI891,55.45330,37.68620
SAS7950,44.68940,16.75020
D-8784,50.82260,6.19058
AUA795Q,48.11898,16.56022
THY6NF,41.31157,29.07045
BMS4006,39.75847,14.83172
GALA4,47.44624,8.55361
SXS9GJ,36.94867,30.82933
RLH6578,41.75657,121.20609
JAF53B,42.79646,27.47731
DEFXL,51.58714,6.80462
BEE8LZ,53.54902,-3.73930
MGF111,53.39735,-2.16572
ANO338,-12.56332,130.56364
MXD2306,4.24498,102.23309
AXB247,19.14029,72.50191
FWWLS,43.27103,0.54606
DKH1682,25.72401,103.84268
DKH1658,29.76233,112.47459
JJP615,35.78641,140.30136
GSSKY,49.90988,-6.28722
CSN3535,31.15938,121.80332
CSN3825,23.61932,113.85178
ZUJTA,-30.09773,29.93834
EIN603,52.66525,4.11854
JAI702,31.71652,75.70889
EZY54JE,43.44859,6.31995
AHO772M,49.97546,10.58830
DKH1601,30.57445,103.95310
AFL2007,52.27802,21.05742
KLM17M,51.76749,4.60175
AFR48AK,48.70102,0.72313
ETH138,8.97544,38.78935
EZY58FC,38.56881,24.47998
RA23057,43.44701,39.93932
AIC475,27.14452,75.67149
MXD163,23.85458,90.38891
CHH7627,39.50348,116.61914
SDM6551,54.91411,37.76518
RAM221,55.97987,36.81161
AFL2206,55.96088,37.02293
LKE9991,36.93526,102.67022
AMX8656,19.39023,-99.19267
THY9CM,39.74932,33.20599
DRAG182,40.54741,12.52016
SOO096,40.37059,-124.93243
CTM1280,46.54353,0.28523
CTM1101,48.86076,3.73485
AMU181,29.25398,106.89288
CSC8726,24.17322,109.51254
OHY030,41.12123,29.10107
WON1601,-4.01151,128.47200
GHUMM,53.56194,-0.85475
ABY152,25.99672,47.05926
DRU529,55.62885,79.94004
CHP43,36.75087,-119.76019
CXA870,26.14686,118.02502
IDADK,42.13746,12.62450
HVN675,10.81852,106.66642
EVA172,22.97232,120.39018
NH0297,35.65676,137.96967
JAI267,27.67195,85.27921
DFL14,58.33623,14.03742
FDX5191,34.43481,135.22441
WZZ8XL,54.86343,14.56028
WZZ113,51.87725,-0.35359
N,55.34789,74.42081
N4079H,64.81025,-147.85022
HOP11EH,48.79877,0.59508
PHSVU,51.66702,4.13125
HSO41B,53.39337,7.23797
RYR5679,45.72161,13.31028
CHB6251,29.67604,107.57227
FTL5561,53.17267,1.10470
KAL941,37.28508,124.37032
FZA6602,29.34004,120.78945
CCA8279,38.01158,110.35689
FM9350,26.34112,111.06995
NWK1616,-31.40208,115.91023
QFA496,-37.13379,145.44963
RYR83TR,37.46667,15.05255
PGT8390,39.82686,34.65942
JAL219,35.52431,139.80380
IRG2537,26.53780,54.74814
CES2180,42.07613,127.17611
M513,55.26414,13.28704
LNI961,-7.99232,114.25763
ABL8010,33.67142,126.61137
CSA961,49.04971,16.70638
KAL790,34.40774,129.69693
CHB6307,26.27172,119.58194
ICE342,64.00850,-21.49866
CCA1753,29.52969,118.99677
PHMIS,52.73750,6.06649
CMP338,-11.03358,-78.03641
FD584,-35.19873,137.99075
LTG8440,0.95138,-79.82491
ROU1905,55.90430,-3.51159
EZS67VM,36.77357,-4.41148
AAR113,34.43692,135.24969
EZY4542,44.15282,8.30068
GCR6430,38.51067,122.25757
AAY4503,41.83035,-79.05940
JST240,-42.81395,172.86745
CES2216,38.24217,99.34241
LTR212,67.12716,14.10697
PHTEB,52.73556,5.94690
EZS609G,49.89290,0.98501
LGL812,43.24009,26.87871
AZA806,41.80403,12.25790
RLK739,-41.45579,174.41109
AFR77VR,47.57139,2.88417
DLH9WT,50.10901,16.74782
THA320,27.44310,85.87881
N997SD,33.91626,-117.31291
DEOWC,48.91118,7.63371
TOM2MT,50.74588,-3.51668
LTR512,70.02618,20.46884
UAL1724,21.51064,-155.16914
BKP274,9.75698,98.72443
FY2152,2.23535,102.78101
DLH2YE,47.32205,11.88899
EZY19HR,46.50110,6.29684
KLM57C,51.99687,5.75264
