callsign,latitude,longitude
MDT1,60.19930,11.07630
NIA052,29.57130,32.12550
EXS231,53.87267,-1.72712
N700KG,38.74735,12.18553
QTR619,25.26932,51.60975
VOZ470,-28.89879,151.72900
FNY55A2,46.87766,-1.33569
ANA263,35.65277,139.43164
IOS502C,50.04112,-5.99629
FDX1485,35.06501,-89.98331
AZA1621,41.50127,12.74586
MDA7932,22.20076,120.89834
ASA150,60.53293,-149.00388
KLM50V,48.76585,6.13423
KLM63M,54.33085,7.11684
VOZ1426,-17.36668,146.16544
BTK7582,-6.45007,110.96648
RLK159,-37.48508,175.45721
UPS1344,36.09237,-84.85484
SAA074,-25.69858,27.04381
FIN165,60.22610,27.69561
856,17.86131,78.31017
AZU4177,-9.40448,-36.38554
VLG53E,40.24329,2.48210
DLH03U,49.09995,8.32952
PE365,-34.01445,148.72029
CSC8928,28.80405,111.09803
1DZD799,-31.93240,115.96490
DOC12,56.16833,9.29926
PAL425,33.08928,130.74835
GOW268,27.65538,78.89166
CSZ9634,38.16227,120.66261
BAW430,51.76236,-0.02331
CSN3189,24.78809,113.43221
UAE768,-26.08280,28.81545
CEV4580,44.12527,3.17470
TCX36AG,39.55210,2.73146
PGT93E,38.43031,29.18870
AAL246,21.26194,-153.84358
WON1246,0.06303,99.23047
GCHAG,54.58537,-1.75856
FY2078,4.09721,101.90196
BAW62G,51.40585,-0.62689
CAL772,-8.43828,115.56463
TAP952,39.46708,-8.30200
DEKNA,53.89194,-0.45856
QTR8609,24.12268,70.96085
FJA262,-17.79011,177.41541
CHH7827,30.42796,114.06049
AIC780,17.63759,79.91050
CHH7263,22.94374,113.71069
AM773,-41.73827,147.28738
EZY35YB,41.59140,22.60169
UIA8991,23.64025,119.42020
IBE0423,41.94077,-4.11494
EZY14KZ,41.20501,4.53623
NWS180,55.45752,59.19259
CHB6434,37.65353,112.56989
RYR46CX,51.58509,1.33537
CSN6314,33.00390,107.78751
AZA1638,42.44476,14.28422
ICE430,62.88449,-19.52777
ALK868,7.84364,79.69184
CDC8797,31.79695,119.05956
FMY8539,43.27126,-1.18224
DEEDB,53.39756,9.30486
EZY65PY,50.35835,-1.84115
CBJ5218,31.71671,118.16711
VRE5300,5.31335,-2.64603
CTM1734,47.89428,1.50567
RYR75VB,51.91259,1.30055
BEL3629,49.20309,3.26569
MON35QM,49.76271,-2.58780
NAX273,59.52095,9.65594
TCX2961,52.64474,-0.92682
AZA1285,45.16968,9.71459
CCA8255,31.67894,114.70454
MLD152,45.03519,39.18983
FCB640,34.86650,33.60817
TYA106,60.47127,68.39880
ROPER62,31.46013,-95.46461
DLH32J,48.45948,15.08299
IGO417,23.60171,91.37878
SVA1901,23.96246,44.67748
JL695,35.32677,139.75937
JAL239,35.48053,139.50198
DLH2U,51.27738,0.41435
CHH7117,27.00906,106.22421
DLH76E,49.72924,7.66267
DZ6242,32.08653,118.70854
KLM46C,48.59583,11.43424
EWG6BA,41.11931,2.04047
JAL284,35.12993,135.87975
CSN6188,39.72006,114.99432
KLM1385,52.25029,7.67342
FJAUJ,47.55854,3.18165
UTY795,-28.19133,119.73518
NAY104,27.85802,-15.36783
HBLUJ,50.74286,13.06226
FUEL372,58.88203,5.62119
AM316,-37.98972,143.78065
DLH9LP,49.79711,6.61624
TVP7010,49.95102,19.60659
CSN3879,24.01904,115.08845
GHHDR,51.00629,0.28563
BPA2625,40.22462,21.64581
JNA587,34.74291,126.66115
KLM1869,51.76131,6.23214
TUA784,53.64844,29.37140
RYR42ZP,53.91643,-1.93941
WON1928,-9.59390,123.43931
ARG1301,-34.81668,-58.54162
CBOW21,36.52029,35.83783
DLH3FL,45.62400,8.73523
CPA776,-4.17527,105.51786
IBB503,28.47903,-16.33751
FGGPL,43.54902,-1.63257
AFR75HJ,46.85338,3.81113
PHPCT,53.42114,5.66679
PGT24YX,40.45381,30.31915
AFR76VQ,44.00134,4.75197
UAE31,25.28932,55.30559
FDX5084,37.71622,-122.21903
NMA140,29.69051,33.34926
LG536,57.12470,10.09062
P43,65.25646,26.23614
N42045,46.70768,-120.52469
YJJ,-33.04253,135.44714
THY4PD,35.74607,32.99434
8QMAJ,3.83739,73.18142
THD034,14.18679,101.70574
CES5034,35.55786,126.43914
OHCOG,61.50580,22.28940
CAO1032,40.09085,116.59696
CES2415,36.76100,103.92453
MXD1409,5.19882,100.28879
CXA8036,31.45278,116.81704
UPS952,38.46309,-87.05939
GAC277A,45.08050,6.98869
CSA6LM,49.57283,13.51662
KAC742,28.14198,48.56760
611,17.90277,78.50262
KFW,-14.93518,129.16028
SWR185N,47.45416,8.90957
VLG6247,46.91050,7.21133
AIC651,20.06528,82.18564
RYR813,55.24695,-4.72057
JL2237,36.16674,137.40364
SELZU,51.17772,3.07603
AUA73N,48.12350,16.57073
UPS1234,38.61103,-76.07251
AIQ3007,13.88283,100.53404
AZA1763,44.61510,10.29526
ESR223,36.80127,126.78374
DCUBA,48.31083,4.98359
OYMEJ,56.29065,10.61957
XFU,-29.32434,121.25394
IBE09KP,40.97579,-2.62099
EZY64HZ,41.27777,2.06456
SDM5846,34.82494,33.80224
AFL1285,45.25594,39.88506
CCA1357,40.08893,116.59677
THD428,7.26313,100.68790
CJT620,46.30737,-62.99657
SVR141,55.23628,37.81719
ICE520,63.30583,-20.72395
AFR115G,50.89471,3.70158
VTI993,26.59978,76.02808
QFA571,-34.71671,150.44684
MEA311,31.94861,36.21934
ANA627,35.44409,139.91661
VTI998,19.94107,73.21803
UTY852,-34.94126,138.53549
PGT72JP,40.89368,29.29273
WIF74S,61.05630,7.97339
ADR15P,49.16796,9.93583
AUA9017,46.99735,15.44282
CSZ9622,45.06587,124.43082
CAW493,-26.35840,27.03186
BGH5572,53.79236,-4.23083
SGQ322,20.54210,43.68600
CHH7093,35.86892,120.54737
UPS592,42.17628,-92.20419
JAI789,22.93503,75.76070
JLL4079,20.83557,71.77932
YGZ,-32.27141,115.88603
BZE06A,50.58850,-1.61803
ABY218,25.78314,54.71564
SDM6232,53.51175,50.16487
CSC8256,30.63840,104.75431
CRK021,21.86629,114.13483
CCA459,30.95258,105.71001
BCI235,49.79851,-2.35669
RYR4EW,52.39015,13.52139
JAL376,34.18250,133.87608
IAD768,25.69968,86.65507
DLH6CR,50.04120,8.56247
EZY21MU,39.57406,2.80151
YZR7501,30.68910,120.28755
SAS646,54.40635,11.45533
VLG20CG,37.18826,-3.79330
LNI603,-2.93693,104.85583
TGG505,-37.66510,144.84441
DAH1018,40.01381,5.37524
BPA1502,45.59978,8.20383
LBQ925,39.49828,-76.86166
SDM6205,53.84488,38.45393
HOP21ZZ,47.47440,2.18064
FGVPF,43.74284,1.70740
HVN243,19.13786,106.76419
DAL8875,38.41626,-122.11011
MTL171P,49.37641,10.26804
JJA1801,26.22610,127.63828
CUA5209,39.75092,116.04835
CND592,37.75159,20.88483
IGO4114,24.29457,92.45565
AFL2000,55.93554,36.14159
8QMBF,4.42381,73.42225
STK21GL,54.80204,-5.22433
SAS73L,59.89760,7.41193
SKY506,26.59999,127.66341
CFE23H,51.87423,3.34419
CCA1725,29.21968,118.82651
LOG28CN,56.41263,-4.79150
REV71C,53.63908,-2.03118
CES2702,36.13307,120.41622
CES5308,23.66860,114.01409
UPS3020,40.26530,-74.06293
EZY19MA,52.73799,-0.87265
8QMAD,4.00359,73.38058
GMA569,58.31406,-1.77136
ANZ628,-44.51157,169.10417
FJTIR,44.36056,5.23262
BEE5MK,54.67154,-2.74883
RAM946B,35.24763,-6.16678
JAI2765,12.51306,79.60760
GWI2EV,48.73320,9.66825
AXM825,7.22668,99.09312
EXS525,54.19090,-2.11349
AXM315,13.40822,103.81391
LOP60,54.07692,-1.17456
CHH7923,33.94709,-118.41285
HVN246,11.76729,106.97793
AXM5212,3.02916,102.83967
EZY947D,53.03515,-2.39110
ASA20,47.86546,-121.52163
AFL2174,56.11863,35.67235
AFR14TW,48.41579,11.54170
BKP267,11.93512,99.57209
AIQ461,3.54726,100.82051
VLG7726,42.43297,16.85098
SAS1013,62.75772,19.86951
PGT28M,41.20227,29.32263
ECLCX,39.45266,-4.03014
TWB907,33.79111,126.38443
TVS3455,39.92079,14.50643
THD246,10.54138,99.87560
AFR14RQ,53.63210,9.99883
JJP121,35.93870,140.27028
EZY42UG,47.38133,6.67039
A6APF,-37.66896,144.84369
OOKLX,51.28517,3.66368
WIF49Y,67.26792,14.38717
CSN437,61.22643,-148.65173
STK1BH,52.43202,-1.93275
AFL011,59.68867,30.64966
ICE306,63.69766,-19.71255
AXM5644,3.15688,103.38358
RJA101,31.75941,35.77148
N301GA,52.40800,-0.29247
CDG4681,35.92415,120.54491
IAW281,34.13480,44.48527
DWT011,46.46235,8.42814
SBI891,55.42742,37.70691
SAS7950,44.69853,16.75395
D-8784,50.82260,6.19058
AUA795Q,48.11898,16.56022
THY6NF,41.31358,29.05560
BMS4006,39.76516,14.82208
GALA4,47.44624,8.55361
SXS9GJ,36.94867,30.82933
RLH6578,41.75500,121.18320
JAF53B,42.80397,27.47887
DEFXL,51.72445,6.93809
BEE8LZ,53.54270,-3.72420
MGF111,53.39735,-2.16572
ANO338,-12.57004,130.55873
MXD2306,4.26457,102.23798
AXB247,19.14279,72.49438
FWWLS,43.26542,0.53683
DKH1682,25.73541,103.85674
DKH1658,29.76883,112.48621
JJP615,35.78038,140.28401
GSSKY,49.90988,-6.28722
CSN3535,31.15938,121.80332
CSN3825,23.62587,113.83901
ZUJTA,-30.09302,29.93559
EIN603,52.67195,4.09484
JAI702,31.70476,75.70985
EZY54JE,43.44603,6.33969
AHO772M,49.97345,10.61368
DKH1601,30.57445,103.95310
AFL2007,52.28170,21.07476
KLM17M,51.75710,4.59496
AFR48AK,48.68715,0.69200
ETH138,8.97544,38.78935
EZY58FC,38.58231,24.49097
RA23057,43.44701,39.93932
AIC475,27.13211,75.65787
MXD163,23.85458,90.38891
CHH7627,39.52249,116.62202
SDM6551,54.89932,37.77471
RAM221,55.98032,36.78635
AFL2206,55.96273,37.00616
LKE9991,36.94614,102.65010
AMX8656,19.38785,-99.18996
THY9CM,39.73828,33.19770
DRAG182,40.53396,12.51793
SOO096,40.35576,-124.91324
CTM1280,46.56184,0.29985
CTM1101,48.85675,3.74725
AMU181,29.23709,106.89368
CSC8726,24.18443,109.52077
OHY030,41.12233,29.11310
WON1601,-4.01151,128.47200
GHUMM,53.56194,-0.85475
ABY152,26.00688,47.06439
DRU529,55.63252,79.91147
CHP43,36.75360,-119.75880
CXA870,26.15923,118.02379
IDADK,42.13467,12.62660
HVN675,10.81852,106.66642
EVA172,22.98223,120.39118
NH0297,35.65380,137.94806
JAI267,27.67429,85.27251
DFL14,58.34325,14.05511
FDX5191,34.43481,135.22441
WZZ8XL,54.84952,14.57037
WZZ113,51.87719,-0.35385
N,55.34789,74.42081
N4079H,64.81025,-147.85022
HOP11EH,48.79924,0.58708
PHSVU,51.66702,4.13125
HSO41B,53.39337,7.23797
RYR5679,45.71375,13.30324
CHB6251,29.68133,107.59180
FTL5561,53.17067,1.11920
KAL941,37.28508,124.37032
FZA6602,29.32164,120.78754
CCA8279,38.01293,110.34286
FM9350,26.34112,111.06995
NWK1616,-31.38626,115.91257
QFA496,-37.12587,145.46349
RYR83TR,37.46667,15.05255
PGT8390,39.82428,34.67114
JAL219,35.52436,139.80385
IRG2537,26.53761,54.73264
CES2180,42.07540,127.15321
M513,55.26277,13.29583
LNI961,-7.98767,114.24891
ABL8010,33.68227,126.61617
CSA961,49.05424,16.69538
KAL790,34.40774,129.69693
CHB6307,26.27172,119.58194
ICE342,64.00905,-21.47109
CCA1753,29.52213,118.97472
PHMIS,52.73750,6.06649
CMP338,-11.01261,-78.03753
FD584,-35.19191,138.00078
LTG8440,0.95138,-79.82491
ROU1905,55.90288,-3.52811
EZS67VM,36.78022,-4.40476
AAR113,34.43692,135.24969
EZY4542,44.16444,8.31882
GCR6430,38.51067,122.25757
AAY4503,41.81206,-79.06496
JST240,-42.80521,172.87206
CES2216,38.23613,99.35644
LTR212,67.13371,14.11863
PHTEB,52.73556,5.94690
EZS609G,49.88277,0.99723
LGL812,43.25436,26.86624
AZA806,41.80419,12.25851
RLK739,-41.45579,174.41109
AFR77VR,47.56551,2.88710
DLH9WT,50.10390,16.71439
THA320,27.44348,85.89957
N997SD,33.91562,-117.32715
DEOWC,48.91118,7.63371
TOM2MT,50.73589,-3.51804
LTR512,70.02618,20.46884
UAL1724,21.51064,-155.16914
BKP274,9.77448,98.72916
FY2152,2.24034,102.77072
DLH2YE,47.30606,11.88516
EZY19HR,46.51071,6.29718
KLM57C,51.99098,5.76547
CSC8812,36.46474,115.07834
UPS1096,38.76778,-84.24549
SJQ,-18.02898,123.27660
PGT26YU,40.81915,29.60591
WON1175,1.55426,124.92697
EAGLE,-31.92984,115.96100
TFL219,38.86828,25.30035
PIC592,11.26003,106.60659
DLH9KV,46.31356,6.22032
DAL2440,47.44500,-122.41800
UPS1018,40.08142,-74.27136
EWC,-32.12007,116.55222
MR6,60.31866,24.96025
GJAVO,59.66719,16.61304
EZY1730,42.80864,17.34791
JST608,-37.01939,145.87225
SWR2597,36.16215,14.09505
EXS88R,53.35060,-2.27678
CBG8819,31.99530,112.37898
CDD4694,23.04988,113.58404
HVN604,12.91634,102.22108
RYR5RG,51.80622,16.39526
GWI2594,48.69291,9.23795
OAL010,37.25500,25.02534
JAL240,34.88033,135.93498
EZE136P,58.48783,-1.55804
AIC271,24.88110,81.11564
WZZ4866,55.61023,15.91461
8QTMG,4.83017,73.56767
AAF312Q,41.23643,-8.67227
TGW2112,2.52686,103.56700
QFA693,-37.37828,143.81665
LNI251,-1.82991,101.40981
TGG625,-28.16814,153.51285
MS126,50.52053,5.16796
REV73A,53.21262,-2.56071
MMON692,53.20697,-2.39455
RA23036,43.44788,39.94201
JFA73A,45.72067,5.54209
CSN3842,30.65895,112.68631
RSC304,28.19389,-17.02643
TRA5004,60.06834,24.69367
IRM119,40.13427,33.91529
FJZPL,48.64471,3.60136
UPS1332,37.73762,-85.72405
UPS1388,37.69885,-86.61890
RJA705,22.31067,38.86114
CSC8259,33.33676,119.14718
HOP31GT,45.37875,4.57321
EZY19KL,37.54770,15.26714
EZY86WT,39.26877,-8.56439
CWL41,53.03458,-0.47077
MOV5721,54.74213,38.07362
DLH880,50.11576,8.74148
TCAHE,39.39007,32.11853
BAW982G,51.47593,-0.43901
JAF7WP,40.90018,22.82764
VJT801,51.27891,-0.77484
ICE568,63.44088,-21.13495
FGDEU,43.74005,2.02386
CDC8788,44.97688,125.99284
PIC212,14.17786,108.14302
CBG8807,23.69537,107.25397
HVN128,11.54219,106.76784
ANE8958,40.58471,-3.54128
BEI643,49.95354,-1.85697
PHPHS,52.53648,5.99796
KLM1893,52.15187,5.43792
CSN3775,23.97943,114.45722
THY3MP,38.34689,27.13916
TCX62MV,51.15478,-0.17090
UTN4445,50.12187,30.73808
BLKWLF01,34.09833,70.48138
KLM91H,51.50478,4.43172
N899DX,39.68757,-103.06516
AZA1600,45.30459,9.46332
BRK24,47.70142,15.03955
BEE471W,49.91560,1.62585
SVA873,14.45645,120.92552
FXR18H,42.10012,11.48906
DKAGZ,53.54704,7.00183
GUSCO,52.74121,0.43177
SRK60F,47.33241,9.05241
ARG1141,-34.81650,-58.54058
MDA1818,22.12516,113.79842
RYR93TM,53.19685,9.64184
AUA1472,48.23796,16.19540
TAP1941,41.02313,-8.82172
CBJ5588,36.51550,103.61725
S92B7362,22.13000,113.07383
UPS104,43.39129,-90.70155
BER36GA,51.13842,6.90132
CSN3416,24.47018,104.17021
BEL1TX,50.90344,4.48416
RXA344,-33.75154,151.37849
AXM6187,3.52121,112.46874
GIA7646,-4.00610,128.44656
THY2TP,48.11772,16.56124
IBK1DK,40.50031,-3.56136
GBMSA,51.54168,-0.88094
QLK118D,-33.93264,151.17690
AWT224,44.87992,14.13880
IGO203,29.65393,76.15976
ASL74V,49.54415,15.00985
CXA842,31.16332,119.56432
BTK6355,-6.30157,109.29232
VOZ347,-37.67064,144.84526
BPA2451,38.10622,20.56758
ZSDHA,5.25508,-0.91289
SWR51KJ,47.35268,8.24277
SLK352,1.25084,103.95213
RYR7AX,41.78929,12.30175
THY6AX,40.60190,21.33142
CDG4982,35.25522,117.65107
SWR1575,48.03921,15.94229
SAS640,50.24797,8.62471
EIN232,53.42046,-6.24942
NTJ302F,60.50482,18.06722
VLG61ZZ,41.10535,2.32205
OKPEB,49.23808,17.10140
KAL271,41.98071,-87.89285
JBU768,19.07783,-67.84859
JAL822,25.09338,121.26476
FDX1532,35.06280,-89.97409
SAS7819,56.24688,13.22865
KLM47V,52.23915,5.17401
FDB56,28.70932,49.26297
BEL2553,50.71927,5.78278
GLO1841,-13.77328,-39.42624
SBI169,55.64030,38.11415
IRA674,29.12270,48.42921
BTK7041,-6.63799,107.70964
CES2917,31.43668,119.11937
DQA119,1.07693,73.22053
QTR1129,23.59943,58.27243
NKS816,36.07538,-115.16687
SVA804,26.49431,47.40911
DGDON,51.78864,13.24488
2JACK,45.82848,5.72466
IGO064,25.37009,55.28992
BKP906,14.88249,100.17965
TURIA70,39.71416,-1.01455
CES2770,43.02290,89.28887
ANE07ZW,40.53127,1.03495
JJA120,34.79566,126.82938
ANZ711,-36.93608,174.60349
KAL023,37.58020,127.96407
JAI469,29.07541,76.88232
ROJ01A,24.82258,54.94382
QFA457,-34.58015,150.75406
VNL602,11.31230,124.80303
G-DD0A,51.94370,0.80343
FDX1735,38.99900,-87.83868
AFL1643,46.24402,47.41150
JAI118,19.08842,72.84255
VNL304,22.29602,113.89651
SRN011,51.52985,20.18407
N688JC,38.77545,116.32440
EZY82CQ,47.80440,7.97072
HBKOW,46.12224,6.10876
AAR8944,33.51738,126.50236
TQU,-14.62844,127.05168
UAL78,35.76227,140.38649
AXM869,6.65259,100.39050
AIC709,22.58743,88.88409
CSN3768,26.53274,107.91132
FGGNV,44.68796,4.82096
DEAGJ,51.71841,11.84564
LNI756,-0.83431,116.84126
GSBUS,50.08052,-5.67207
AAL751,50.04818,8.58580
UPS808,34.37701,-117.83421
SAS864,60.17528,13.21466
SAS756,54.80683,15.98117
DIAMO12,51.53173,4.26078
CSA3MZ,51.07136,7.72431
AFL1269,55.52588,46.21725
N917CB,70.49368,-152.28409
AFL1370,55.97356,37.42944
TCX92PH,39.86713,4.22472
SXARI,36.28924,22.99433
ASA138,61.19980,-149.13803
JST569,-28.42442,152.50542
WZZ156H,51.81353,-0.45662
ISR341,32.14055,34.26608
NOK8124,14.81850,100.12757
UTY805,-28.21152,120.11907
FC,-33.98756,18.60764
EZY413K,40.26317,1.29227
TD45,-31.92862,115.95671
AAL144,21.32997,-157.91977
N288DX,41.62838,-89.79505
CSN6623,17.51525,109.56122
OAL161,38.63211,21.71984
LNI363,-2.26048,116.04238
QFA455,-34.42207,150.93875
GAF679,51.60134,12.10594
CES5238,23.52173,113.39645
JAL295,35.52510,139.80226
HL8219,35.12962,127.47710
FCB438,34.86912,33.60901
TWB9312,34.43441,134.30803
OHKAM,60.25242,24.26620
TOM8FG,53.86498,-1.65440
CES2622,30.05901,113.65911
G-CKNV,51.87007,-0.54765
OAE403,39.18274,-76.66191
GLO1749,-7.25787,-48.88021
IDX208,-4.93677,105.90546
RYR7MA,53.48969,-6.25364
SWR154,47.47327,8.54058
NAX56MG,59.54091,10.64163
PGT51SE,40.87523,29.53845
KAL1247,37.27931,126.60896
IAD784,26.55991,89.19398
HLE01,40.52439,22.97525
BEL5RS,51.36456,2.55081
IGO257,20.14870,85.48761
TCX13LR,53.34699,-2.27958
FHY773,36.89738,30.80042
IGO994,23.20775,87.34321
AFR60PY,43.43335,5.22323
SAA190,-26.21729,28.21178
ANZ456,-41.29990,174.75793
OAV302,50.62723,-0.43928
TLM627,15.05993,103.32985
ACA869,51.47617,-0.43255
TLM711,7.34673,100.44506
AZA592,41.80735,12.26990
N802DS,28.93547,-81.29904
DLH6HW,49.55509,8.57282
N75EK,47.69049,8.30165
EXS71G,53.86665,-1.66219
JST424,-34.10033,151.33415
DTA231,-8.76067,13.48539
SWR145D,45.81299,18.96796
CHH7161,40.09986,116.57224
HVN513,40.08586,116.59358
OHY223,36.91167,30.79983
ADR511,54.48447,13.37639
JAI351,20.20097,72.87472
ANA320,37.30515,138.48135
IBK3550,55.32262,12.71692
TJS47,59.39487,27.77578
RYR13PH,53.86415,-1.65447
YGN,-32.24300,115.85121
SAA142,-26.11897,28.24286
GFRYA,52.92007,-1.05617
DAL2218,21.32223,-157.92865
CES7653,24.65048,101.43257
BKP142,10.02219,100.15528
CES5864,26.41411,100.68346
N605PC,47.70552,-122.29843
PGT15XV,40.97392,29.46893
WON1848,-8.66444,115.66576
AMU225,29.45105,119.64075
RYR4QJ,49.96810,19.02498
ACA879,47.47480,8.53950
IBE0519,42.30225,-7.14744
CSH9399,31.17004,121.12034
SDM5732,41.29002,2.06520
GLTSK,44.05280,38.11504
THA608,8.15575,98.26838
DAL83,49.00475,1.87028
LGL666,36.67852,-4.50118
WLB4602,29.47426,34.39714
RAM487,32.29492,-8.65661
NTJ31S,63.40578,18.74366
BGH5532,57.01634,-2.60190
PGT48TV,40.93203,29.40141
VNL130,23.61653,120.44530
BBC602,24.18640,90.70862
AIC680,15.30753,73.94975
NLY8QD,39.54148,2.73125
SWR110H,48.01570,11.08668
AXM6266,5.81927,116.34451
SEJ2872,19.60810,74.55520
CES5442,29.69279,107.54860
TC101,-4.36057,35.77204
RYR6PA,42.11418,4.65265
TAP476,39.85802,-7.80102
HBPDU,46.15995,6.26357
DAL68,35.74990,140.38858
CCA1881,40.07126,116.60118
GIA7027,-8.47755,119.24644
CSH9531,31.15337,121.79588
GIA842,-8.74730,115.15440
N5858T,45.43993,5.47960
UAL41,41.81554,12.22690
CSN6768,28.03401,112.03762
GIA609,-1.90708,119.48087
CXA8027,41.39259,113.21236
UBG202,22.59813,88.49416
BRX309A,56.90924,13.93237
SVR79,55.40163,37.92883
RWZ102,54.95445,22.92589
CSC8965,30.82869,104.29881
QFA547,-28.39510,152.78929
K06,49.05233,18.93102
CDG4712,31.40535,117.28300
DLH5XV,50.04081,8.56082
BRW882,52.30017,4.77484
BRW883,52.30021,4.77399
TOM76C,51.85030,0.95930
ISS18Y,42.17256,8.61960
CES2984,33.79798,109.48785
SKP78,-16.37964,144.84621
SRQ6517,9.56374,123.81098
AZI414,40.38509,22.91533
AAL2257,33.93972,-118.40567
SWR219J,47.47601,8.53840
FANG01,52.76134,6.74356
KLM21S,53.11821,3.12237
SHT3P,53.31725,-2.35139
MSR703,30.52652,30.96163
BHL62B,57.54504,-0.90495
RYR89ER,51.62853,-0.69809
WZZ391,47.26923,19.34940
HXA2641,30.45255,109.88881
CES5575,34.14038,112.81709
CES268,37.40747,124.85890
BEL3RW,50.65368,3.99360
UZB647,41.23004,69.32092
AFL1421,55.39297,59.78160
QLK484D,-35.30965,149.19115
OKA3059,26.30262,114.97449
MAL7050,49.89712,-97.22144
CSC8957,24.46863,103.80758
EPG,-37.92540,147.45288
SXS7A,47.42960,8.39480
JBU2276,19.59851,-66.98349
SJT951,56.07808,-3.84418
CDG4864,32.01826,120.81317
ADO60,40.88457,140.32928
CXA8614,30.66233,103.65331
CSN3018,25.18840,121.26907
EZY56YV,52.41503,4.42058
STK51ED,55.95346,-3.35654
CSN6998,43.05008,84.91653
GIA411,-8.74725,115.15560
QJE1536,-37.46864,144.73686
DAWG21,32.69018,-97.47060
NKS214,36.08156,-115.16075
CHH7854,39.07637,118.22699
JNA214,34.51211,134.71716
RYR86RX,41.29459,2.07896
NOS294,36.10429,26.22174
SEJ144,32.65016,74.86729
RYR6NF,49.76056,2.13287
FGXMP,43.03412,1.68690
OYJEC,55.21929,12.29639
TCMKA,41.07254,28.23660
OKA2877,38.69293,116.72371
VOZ872,-34.06525,151.18790
AIC142,27.45973,76.81734
AIQ3186,13.92762,100.61612
NAX423,61.62390,8.35439
BEE168A,51.46719,-0.77940
AAL1982,33.66779,-117.65131
TBA9819,25.02324,101.71204
WZZ6893,51.52789,6.19480
ANE11FL,29.47090,-16.01119
MACE81,50.12867,5.07022
CES2420,23.53244,109.02216
THY2XH,40.99450,28.80308
PHNSC,51.96696,4.18053
AZA1571,41.73120,12.14795
FDA207,35.57495,136.47661
SLK330,1.88031,103.49093
JA680N,35.53342,139.80284
KLM1391,52.39622,4.79607
ABY201,25.32476,55.51799
8QMAO,5.25536,73.16718
AFR13MB,48.60681,2.37157
AHO462H,55.47123,36.96925
N662PD,34.02908,-118.31308
HMA,-11.88657,130.65302
BTK7083,-6.37743,106.62934
POF75,45.07392,5.28367
MACE82,50.14856,5.12555
SVF810,59.11108,13.81445
EIN156,53.42444,-6.23999
CSN3518,29.60518,120.63295
FDX27,35.06554,-89.97329
QLK69,-33.05258,137.52135
XFQ,-26.62322,119.41431
DLH8JV,50.22409,8.74736
UAL883,51.46904,-0.58289
HDA893,31.15368,121.81044
ANE8027,39.45635,-0.37969
AWU421,53.98346,9.43700
OEGGG,44.41109,8.58496
SIA861,22.30939,113.93017
APJ109,34.49917,135.09509
CQH8681,37.71560,115.79076
N371FP,37.16560,-6.94815
KLM53W,52.30346,4.76683
DKH1336,31.35926,121.70577
CES5309,31.27342,121.23210
RXA5442,-18.84867,146.69844
UTA485,55.56885,38.65781
EZY95CM,48.98817,2.41284
VOZ564,-31.94035,115.96961
AFR29RM,48.30913,2.38572
LNI2741,2.40629,124.41254
HELI955,52.25635,9.07205
JAI750,27.58918,79.79597
SEJ106,13.24013,80.02460
KZU,-32.09422,115.88634
DLH9JT,52.46810,12.90980
CSN3019,24.64064,110.73181
910,17.64528,78.41392
CXA8123,30.37743,121.29230
CPA840,22.31140,113.93528
WI8307,40.67418,-74.18326
AZA86E,48.84645,3.17019
CXA8161,26.43404,118.52289
VLG1043,40.49942,-3.56091
AEE477,48.06244,12.05024
ECL,-12.27075,136.81987
NVQ909,22.63029,91.48704
BEE1NH,52.60719,-5.77315
WIF13B,61.46988,5.30879
UAL1993,47.45695,-122.30791
PGT8621,41.08667,38.95630
JJA606,34.33223,126.75900
WLM7291,38.06495,15.43229
JNA078,16.71668,109.08617
RXA4389,-34.62286,136.11090
N740VC,34.62569,-117.74858
JAL8708,13.51686,100.89425
BEE2LN,53.66360,-3.62987
DLH1432,50.03384,8.53469
NLY8WC,47.83090,15.84778
DKH1059,31.16316,121.80540
GGYAT,51.57271,0.22141
GWI4098,51.34428,7.21802
JAI2325,12.93860,77.68021
RYR63K,51.83089,0.69103
ANZ706,-33.93956,151.17285
EZY96HP,51.87955,-0.37888
QFA766,-34.95100,138.52385
LNI649,-8.62019,116.20188
IGO6616,22.65091,88.44332
AIB94IL,43.61778,1.36902
RXA3187,-36.38905,146.56410
CAI040,51.43735,5.73323
TYV,-12.08487,130.80896
KLM80X,55.49222,12.39982
FM9265,28.16983,113.40755
LLM9744,70.00575,62.88918
RWZ653,55.00249,37.88502
CFG4EM,50.73570,7.20670
AZA628,41.81392,12.23034
THD006,14.43683,100.99153
CSA2AR,55.75815,11.40889
QLK381,-25.57100,152.71260
CHH7717,30.19272,121.25024
TAR628,36.80276,10.17416
KLM1541,52.87992,3.33591
ETH602,8.93217,39.02842
UIA8609,24.90950,121.47618
ACA837,40.46384,-3.56597
FLWME4,36.91964,30.80033
LGL8012,49.08873,3.58855
AUH02,24.22225,55.14727
RYR9LH,51.51838,5.47089
UTA295,55.81549,37.05555
JAI249,27.70561,85.36217
TRA7729,56.80621,11.28207
YUPMK,44.34087,19.10771
DITIM,35.85944,14.47322
SHT8F,51.47490,-0.43552
AAR340,45.36104,126.03875
UAE601,24.90865,67.17429
TRA908V,37.01940,-7.96982
FHSRV,46.43381,4.86004
AZA9TZ,41.80586,12.26449
